ID,neighbourhood,date,buildingType,Tenure,Size,pricePsf,Price,Floors,state,area,latitude,longitude
183,KENANGA POINT,6/4/2023,CONDOMINIUM,FREEHOLD,861,465,400000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
184,KENANGA POINT,3/4/2023,CONDOMINIUM,FREEHOLD,1066,450,480000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
185,KENANGA POINT,20/1/2023,CONDOMINIUM,FREEHOLD,861,534,460000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
186,KENANGA POINT,18/1/2023,CONDOMINIUM,FREEHOLD,861,523,450000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
187,KENANGA POINT,6/1/2023,CONDOMINIUM,FREEHOLD,861,441,380000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
188,KENANGA POINT,30/12/2022,CONDOMINIUM,FREEHOLD,861,557,480000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
189,KENANGA POINT,3/12/2022,CONDOMINIUM,FREEHOLD,861,410,353000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
190,KENANGA POINT,4/11/2022,CONDOMINIUM,FREEHOLD,861,412,355000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
191,KENANGA POINT,28/10/2022,CONDOMINIUM,FREEHOLD,861,439,378000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
192,KENANGA POINT,19/9/2022,CONDOMINIUM,FREEHOLD,1066,469,500000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
193,KENANGA POINT,29/8/2022,CONDOMINIUM,FREEHOLD,861,534,460000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
194,KENANGA POINT,25/8/2022,CONDOMINIUM,FREEHOLD,860,535,460000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
195,KENANGA POINT,16/8/2022,CONDOMINIUM,FREEHOLD,861,412,355000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
196,KENANGA POINT,1/8/2022,CONDOMINIUM,FREEHOLD,861,534,460000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
197,KENANGA POINT,4/7/2022,CONDOMINIUM,FREEHOLD,861,534,460000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
198,PRISMA CHERAS,6/4/2023,CONDOMINIUM,FREEHOLD,1072,373,400000,1,kuala-lumpur,cheras,3.0991919,101.7374229
199,PRISMA CHERAS,15/3/2023,CONDOMINIUM,FREEHOLD,710,380,270000,1,kuala-lumpur,cheras,3.0991919,101.7374229
200,PRISMA CHERAS,20/2/2023,CONDOMINIUM,FREEHOLD,1152,313,360000,1,kuala-lumpur,cheras,3.0991919,101.7374229
201,PRISMA CHERAS,3/2/2023,CONDOMINIUM,FREEHOLD,710,408,290000,1,kuala-lumpur,cheras,3.0991919,101.7374229
202,PRISMA CHERAS,9/1/2023,CONDOMINIUM,FREEHOLD,710,408,290000,1,kuala-lumpur,cheras,3.0991919,101.7374229
203,PRISMA CHERAS,11/11/2022,CONDOMINIUM,FREEHOLD,1378,363,500000,1,kuala-lumpur,cheras,3.0991919,101.7374229
204,PRISMA CHERAS,9/11/2022,CONDOMINIUM,FREEHOLD,710,366,260000,1,kuala-lumpur,cheras,3.0991919,101.7374229
205,PRISMA CHERAS,11/10/2022,CONDOMINIUM,FREEHOLD,1238,368,455000,1,kuala-lumpur,cheras,3.0991919,101.7374229
206,PRISMA CHERAS,11/10/2022,CONDOMINIUM,FREEHOLD,1087,294,320000,1,kuala-lumpur,cheras,3.0991919,101.7374229
207,PRISMA CHERAS,2/9/2022,CONDOMINIUM,FREEHOLD,710,465,330000,1,kuala-lumpur,cheras,3.0991919,101.7374229
208,PRISMA CHERAS,18/8/2022,CONDOMINIUM,FREEHOLD,1238,339,420000,1,kuala-lumpur,cheras,3.0991919,101.7374229
209,PRISMA CHERAS,16/8/2022,CONDOMINIUM,FREEHOLD,1378,345,475000,1,kuala-lumpur,cheras,3.0991919,101.7374229
210,PRISMA CHERAS,8/7/2022,CONDOMINIUM,FREEHOLD,1087,348,378000,1,kuala-lumpur,cheras,3.0991919,101.7374229
211,PRISMA CHERAS,6/7/2022,CONDOMINIUM,FREEHOLD,1378,341,470000,1,kuala-lumpur,cheras,3.0991919,101.7374229
212,PRISMA CHERAS,9/6/2022,CONDOMINIUM,FREEHOLD,1087,368,400000,1,kuala-lumpur,cheras,3.0991919,101.7374229
213,PRISMA CHERAS,8/6/2022,CONDOMINIUM,FREEHOLD,1087,363,395000,1,kuala-lumpur,cheras,3.0991919,101.7374229
214,SRI RAKYAT,3/5/2023,APARTMENT,FREEHOLD,667,300,200000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
215,SRI RAKYAT,13/1/2023,APARTMENT,FREEHOLD,667,307,205000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
216,SRI RAKYAT,28/12/2022,APARTMENT,FREEHOLD,667,330,220000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
217,SRI RAKYAT,23/11/2022,APARTMENT,FREEHOLD,667,322,215000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
218,SRI RAKYAT,25/10/2022,APARTMENT,FREEHOLD,667,307,205000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
219,SRI RAKYAT,4/10/2022,APARTMENT,FREEHOLD,667,420,280000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
220,SRI RAKYAT,20/9/2022,APARTMENT,FREEHOLD,667,330,220000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
221,SRI RAKYAT,9/9/2022,APARTMENT,FREEHOLD,667,300,200000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
222,SRI RAKYAT,26/8/2022,APARTMENT,FREEHOLD,667,360,240000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
223,SRI RAKYAT,25/8/2022,APARTMENT,FREEHOLD,667,420,280000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
224,SRI RAKYAT,18/8/2022,APARTMENT,FREEHOLD,667,405,270000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
225,SRI RAKYAT,16/8/2022,APARTMENT,FREEHOLD,667,322,215000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
226,SRI RAKYAT,18/7/2022,APARTMENT,FREEHOLD,660,376,248000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
227,SRI RAKYAT,7/7/2022,APARTMENT,FREEHOLD,667,247,165000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
228,SRI RAKYAT,9/6/2022,APARTMENT,FREEHOLD,667,330,220000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
229,IDAMAN SUTERA,15/5/2023,CONDOMINIUM,FREEHOLD,850,288,245000,1,kuala-lumpur,setapak,3.1975774,101.7139655
230,IDAMAN SUTERA,8/5/2023,CONDOMINIUM,FREEHOLD,850,388,330000,1,kuala-lumpur,setapak,3.1975774,101.7139655
231,IDAMAN SUTERA,17/4/2023,CONDOMINIUM,FREEHOLD,845,296,250000,1,kuala-lumpur,setapak,3.1975774,101.7139655
232,IDAMAN SUTERA,13/3/2023,CONDOMINIUM,FREEHOLD,850,300,255000,1,kuala-lumpur,setapak,3.1975774,101.7139655
233,IDAMAN SUTERA,3/3/2023,CONDOMINIUM,FREEHOLD,845,331,280000,1,kuala-lumpur,setapak,3.1975774,101.7139655
234,IDAMAN SUTERA,23/2/2023,CONDOMINIUM,FREEHOLD,850,276,235000,1,kuala-lumpur,setapak,3.1975774,101.7139655
235,IDAMAN SUTERA,12/1/2023,CONDOMINIUM,FREEHOLD,850,282,240000,1,kuala-lumpur,setapak,3.1975774,101.7139655
236,IDAMAN SUTERA,30/12/2022,CONDOMINIUM,FREEHOLD,845,373,315000,1,kuala-lumpur,setapak,3.1975774,101.7139655
237,IDAMAN SUTERA,9/11/2022,CONDOMINIUM,FREEHOLD,850,376,320000,1,kuala-lumpur,setapak,3.1975774,101.7139655
238,IDAMAN SUTERA,7/10/2022,CONDOMINIUM,FREEHOLD,850,265,225000,1,kuala-lumpur,setapak,3.1975774,101.7139655
239,IDAMAN SUTERA,3/10/2022,CONDOMINIUM,FREEHOLD,850,341,290000,1,kuala-lumpur,setapak,3.1975774,101.7139655
240,IDAMAN SUTERA,3/10/2022,CONDOMINIUM,FREEHOLD,850,276,235000,1,kuala-lumpur,setapak,3.1975774,101.7139655
241,IDAMAN SUTERA,8/8/2022,CONDOMINIUM,FREEHOLD,850,365,310000,1,kuala-lumpur,setapak,3.1975774,101.7139655
242,IDAMAN SUTERA,22/7/2022,CONDOMINIUM,FREEHOLD,850,294,250000,1,kuala-lumpur,setapak,3.1975774,101.7139655
243,IDAMAN SUTERA,20/7/2022,CONDOMINIUM,FREEHOLD,850,353,300000,1,kuala-lumpur,setapak,3.1975774,101.7139655
244,IDAMAN SUTERA,20/6/2022,CONDOMINIUM,FREEHOLD,850,376,320000,1,kuala-lumpur,setapak,3.1975774,101.7139655
245,IDAMAN SUTERA,16/6/2022,CONDOMINIUM,FREEHOLD,845,379,320000,1,kuala-lumpur,setapak,3.1975774,101.7139655
246,IDAMAN SUTERA,6/6/2022,CONDOMINIUM,FREEHOLD,850,282,240000,1,kuala-lumpur,setapak,3.1975774,101.7139655
247,IDAMAN PUTRA,3/5/2023,CONDOMINIUM,FREEHOLD,1335,300,400000,1,kuala-lumpur,setapak,3.1975774,101.7139655
248,IDAMAN PUTRA,6/4/2023,CONDOMINIUM,FREEHOLD,1335,285,380000,1,kuala-lumpur,setapak,3.1975774,101.7139655
249,IDAMAN PUTRA,22/3/2023,CONDOMINIUM,FREEHOLD,1335,315,420000,1,kuala-lumpur,setapak,3.1975774,101.7139655
250,IDAMAN PUTRA,14/3/2023,CONDOMINIUM,FREEHOLD,1345,289,388800,1,kuala-lumpur,setapak,3.1975774,101.7139655
251,IDAMAN PUTRA,4/1/2023,CONDOMINIUM,FREEHOLD,1335,273,365000,1,kuala-lumpur,setapak,3.1975774,101.7139655
252,IDAMAN PUTRA,22/12/2022,CONDOMINIUM,FREEHOLD,1345,271,365000,1,kuala-lumpur,setapak,3.1975774,101.7139655
253,IDAMAN PUTRA,16/11/2022,CONDOMINIUM,FREEHOLD,1345,297,400000,1,kuala-lumpur,setapak,3.1975774,101.7139655
254,IDAMAN PUTRA,1/11/2022,CONDOMINIUM,FREEHOLD,1335,262,350000,1,kuala-lumpur,setapak,3.1975774,101.7139655
255,IDAMAN PUTRA,4/10/2022,CONDOMINIUM,FREEHOLD,1335,300,400000,1,kuala-lumpur,setapak,3.1975774,101.7139655
256,IDAMAN PUTRA,21/9/2022,CONDOMINIUM,FREEHOLD,1335,285,380000,1,kuala-lumpur,setapak,3.1975774,101.7139655
257,IDAMAN PUTRA,2/9/2022,CONDOMINIUM,FREEHOLD,1345,305,410000,1,kuala-lumpur,setapak,3.1975774,101.7139655
258,IDAMAN PUTRA,9/8/2022,CONDOMINIUM,FREEHOLD,1335,247,330000,1,kuala-lumpur,setapak,3.1975774,101.7139655
259,IDAMAN PUTRA,9/8/2022,CONDOMINIUM,FREEHOLD,1335,285,380000,1,kuala-lumpur,setapak,3.1975774,101.7139655
260,IDAMAN PUTRA,2/8/2022,CONDOMINIUM,FREEHOLD,1336,296,395000,1,kuala-lumpur,setapak,3.1975774,101.7139655
261,IDAMAN PUTRA,18/7/2022,CONDOMINIUM,FREEHOLD,1335,285,380000,1,kuala-lumpur,setapak,3.1975774,101.7139655
262,CASA IDAMAN,19/4/2023,CONDOMINIUM,LEASEHOLD,1012,355,359000,1,kuala-lumpur,sentul,3.1785862,101.6955056
263,CASA IDAMAN,12/4/2023,CONDOMINIUM,LEASEHOLD,1066,328,350000,1,kuala-lumpur,sentul,3.1785862,101.6955056
264,CASA IDAMAN,22/3/2023,CONDOMINIUM,LEASEHOLD,1184,334,395000,1,kuala-lumpur,sentul,3.1785862,101.6955056
265,CASA IDAMAN,18/2/2023,CONDOMINIUM,LEASEHOLD,1012,346,350000,1,kuala-lumpur,sentul,3.1785862,101.6955056
266,CASA IDAMAN,8/2/2023,CONDOMINIUM,LEASEHOLD,1184,372,440000,1,kuala-lumpur,sentul,3.1785862,101.6955056
267,CASA IDAMAN,8/2/2023,CONDOMINIUM,LEASEHOLD,1066,319,340000,1,kuala-lumpur,sentul,3.1785862,101.6955056
268,CASA IDAMAN,22/12/2022,CONDOMINIUM,LEASEHOLD,1012,415,420000,1,kuala-lumpur,sentul,3.1785862,101.6955056
269,CASA IDAMAN,7/12/2022,CONDOMINIUM,LEASEHOLD,1012,366,370000,1,kuala-lumpur,sentul,3.1785862,101.6955056
270,CASA IDAMAN,12/9/2022,CONDOMINIUM,LEASEHOLD,1012,306,310000,1,kuala-lumpur,sentul,3.1785862,101.6955056
271,CASA IDAMAN,9/9/2022,CONDOMINIUM,LEASEHOLD,1066,375,400000,1,kuala-lumpur,sentul,3.1785862,101.6955056
272,CASA IDAMAN,27/7/2022,CONDOMINIUM,LEASEHOLD,1012,316,320000,1,kuala-lumpur,sentul,3.1785862,101.6955056
273,CASA IDAMAN,19/7/2022,CONDOMINIUM,LEASEHOLD,1184,359,425000,1,kuala-lumpur,sentul,3.1785862,101.6955056
274,CASA IDAMAN,15/7/2022,CONDOMINIUM,LEASEHOLD,1184,355,420000,1,kuala-lumpur,sentul,3.1785862,101.6955056
275,CASA IDAMAN,4/7/2022,CONDOMINIUM,LEASEHOLD,1012,435,440000,1,kuala-lumpur,sentul,3.1785862,101.6955056
276,CASA IDAMAN,4/7/2022,CONDOMINIUM,LEASEHOLD,1012,287,290000,1,kuala-lumpur,sentul,3.1785862,101.6955056
277,CASA IDAMAN,1/6/2022,CONDOMINIUM,LEASEHOLD,1007,397,400000,1,kuala-lumpur,sentul,3.1785862,101.6955056
278,MONT KIARA BAYU,25/5/2023,CONDOMINIUM,FREEHOLD,1055,607,640000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
279,MONT KIARA BAYU,5/5/2023,CONDOMINIUM,FREEHOLD,1292,503,650000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
280,MONT KIARA BAYU,2/5/2023,CONDOMINIUM,FREEHOLD,807,533,430000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
281,MONT KIARA BAYU,20/2/2023,CONDOMINIUM,FREEHOLD,1055,550,580000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
282,MONT KIARA BAYU,26/1/2023,CONDOMINIUM,FREEHOLD,1055,536,565000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
283,MONT KIARA BAYU,20/1/2023,CONDOMINIUM,FREEHOLD,807,569,459000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
284,MONT KIARA BAYU,29/12/2022,CONDOMINIUM,FREEHOLD,1292,666,860000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
285,MONT KIARA BAYU,2/12/2022,CONDOMINIUM,FREEHOLD,1292,538,695000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
286,MONT KIARA BAYU,22/11/2022,CONDOMINIUM,FREEHOLD,1055,573,605000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
287,MONT KIARA BAYU,26/10/2022,CONDOMINIUM,FREEHOLD,807,570,460000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
288,MONT KIARA BAYU,25/10/2022,CONDOMINIUM,FREEHOLD,1055,616,650000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
289,MONT KIARA BAYU,21/10/2022,CONDOMINIUM,FREEHOLD,807,558,450000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
290,MONT KIARA BAYU,23/9/2022,CONDOMINIUM,FREEHOLD,1012,593,600000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
291,MONT KIARA BAYU,8/9/2022,CONDOMINIUM,FREEHOLD,1012,613,620000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
292,MONT KIARA BAYU,28/7/2022,CONDOMINIUM,FREEHOLD,807,595,480000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
293,MONT KIARA BAYU,28/6/2022,CONDOMINIUM,FREEHOLD,1012,618,625000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
294,MONT KIARA BAYU,16/6/2022,CONDOMINIUM,FREEHOLD,1012,583,590000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
295,MONT KIARA BAYU,15/6/2022,CONDOMINIUM,FREEHOLD,1055,600,633000,1,kuala-lumpur,mont-kiara,3.1699988,101.6521467
296,RESIDENSI STAR,31/1/2023,CONDOMINIUM,FREEHOLD,624,1891,1180000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
297,RESIDENSI STAR,20/1/2023,CONDOMINIUM,FREEHOLD,689,1640,1130000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
298,RESIDENSI STAR,17/1/2023,CONDOMINIUM,FREEHOLD,614,2117,1300000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
299,RESIDENSI STAR,4/1/2023,CONDOMINIUM,FREEHOLD,614,1934,1187500,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
300,RESIDENSI STAR,23/12/2022,CONDOMINIUM,FREEHOLD,624,2051,1280000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
301,RESIDENSI STAR,29/11/2022,CONDOMINIUM,FREEHOLD,700,1929,1350000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
302,RESIDENSI STAR,28/9/2022,CONDOMINIUM,FREEHOLD,829,1206,1000000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
303,RESIDENSI STAR,23/9/2022,CONDOMINIUM,FREEHOLD,624,1843,1150000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
304,RESIDENSI STAR,19/9/2022,CONDOMINIUM,FREEHOLD,721,1926,1388900,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
305,RESIDENSI STAR,5/9/2022,CONDOMINIUM,FREEHOLD,700,1643,1150000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
306,RESIDENSI STAR,24/8/2022,CONDOMINIUM,FREEHOLD,926,1620,1500000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
307,RESIDENSI STAR,16/8/2022,CONDOMINIUM,FREEHOLD,926,1944,1800000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
308,RESIDENSI STAR,12/8/2022,CONDOMINIUM,FREEHOLD,721,1512,1090000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
309,RESIDENSI STAR,9/8/2022,CONDOMINIUM,FREEHOLD,689,1640,1130000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
310,RESIDENSI STAR,2/8/2022,CONDOMINIUM,FREEHOLD,624,1867,1165000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
311,RESIDENSI STAR,23/6/2022,CONDOMINIUM,FREEHOLD,700,1843,1290000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
312,RESIDENSI STAR,23/6/2022,CONDOMINIUM,FREEHOLD,624,1891,1180000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
313,RESIDENSI STAR,7/4/2022,CONDOMINIUM,FREEHOLD,624,1603,1000000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
314,RESIDENSI STAR,18/3/2022,CONDOMINIUM,FREEHOLD,624,1631,1018000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
315,BANYAN TREE SIGNATURE,13/2/2023,SERVICE RESIDENCE,FREEHOLD,2164,1201,2600000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
316,BANYAN TREE SIGNATURE,6/1/2023,SERVICE RESIDENCE,FREEHOLD,1173,1978,2320000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
317,BANYAN TREE SIGNATURE,9/12/2022,SERVICE RESIDENCE,FREEHOLD,2164,1710,3700000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
318,BANYAN TREE SIGNATURE,8/12/2022,SERVICE RESIDENCE,FREEHOLD,1076,1673,1800000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
319,BANYAN TREE SIGNATURE,25/10/2022,SERVICE RESIDENCE,FREEHOLD,2164,1848,4000000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
320,BANYAN TREE SIGNATURE,13/10/2022,SERVICE RESIDENCE,FREEHOLD,2164,1904,4120000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
321,BANYAN TREE SIGNATURE,5/10/2022,SERVICE RESIDENCE,FREEHOLD,1066,1670,1780000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
322,BANYAN TREE SIGNATURE,27/9/2022,SERVICE RESIDENCE,FREEHOLD,1647,1518,2500000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
323,BANYAN TREE SIGNATURE,26/9/2022,SERVICE RESIDENCE,FREEHOLD,2164,1664,3600000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
324,BANYAN TREE SIGNATURE,15/9/2022,SERVICE RESIDENCE,FREEHOLD,1173,1961,2300000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
325,BANYAN TREE SIGNATURE,14/9/2022,SERVICE RESIDENCE,FREEHOLD,1076,1859,2000000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
326,BANYAN TREE SIGNATURE,12/9/2022,SERVICE RESIDENCE,FREEHOLD,2164,1848,4000000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
327,BANYAN TREE SIGNATURE,7/9/2022,SERVICE RESIDENCE,FREEHOLD,2164,1793,3880000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
328,BANYAN TREE SIGNATURE,27/7/2022,SERVICE RESIDENCE,FREEHOLD,1184,1943,2300000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
329,BANYAN TREE SIGNATURE,20/7/2022,SERVICE RESIDENCE,FREEHOLD,1647,1752,2886100,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
330,BANYAN TREE SIGNATURE,7/6/2022,SERVICE RESIDENCE,FREEHOLD,1647,1943,3200000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
331,BANYAN TREE SIGNATURE,30/5/2022,SERVICE RESIDENCE,FREEHOLD,1076,1789,1925000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
332,BANYAN TREE SIGNATURE,30/5/2022,SERVICE RESIDENCE,FREEHOLD,1184,1716,2032000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
333,BANYAN TREE SIGNATURE,18/5/2022,SERVICE RESIDENCE,FREEHOLD,1066,1698,1810000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
334,BANYAN TREE SIGNATURE,11/5/2022,SERVICE RESIDENCE,FREEHOLD,1066,1689,1800000,1,kuala-lumpur,kl-city-centre,3.1466,101.6958
335,DESA SRI PUTERI,29/5/2023,FLAT,LEASEHOLD,603,177,107000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
336,DESA SRI PUTERI,9/5/2023,FLAT,LEASEHOLD,603,224,135000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
337,DESA SRI PUTERI,26/3/2023,FLAT,LEASEHOLD,829,314,260000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
338,DESA SRI PUTERI,1/3/2023,FLAT,LEASEHOLD,603,249,150000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
339,DESA SRI PUTERI,27/2/2023,FLAT,LEASEHOLD,580,205,119000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
340,DESA SRI PUTERI,16/1/2023,FLAT,LEASEHOLD,829,283,235000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
341,DESA SRI PUTERI,13/12/2022,FLAT,LEASEHOLD,603,232,140000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
342,DESA SRI PUTERI,19/10/2022,FLAT,LEASEHOLD,829,217,180000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
343,DESA SRI PUTERI,30/9/2022,FLAT,LEASEHOLD,603,265,160000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
344,DESA SRI PUTERI,29/9/2022,FLAT,LEASEHOLD,603,216,130000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
345,DESA SRI PUTERI,27/9/2022,FLAT,LEASEHOLD,829,283,235000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
346,DESA SRI PUTERI,24/8/2022,FLAT,LEASEHOLD,603,249,150000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
347,DESA SRI PUTERI,1/8/2022,FLAT,LEASEHOLD,829,338,280000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
348,DESA SRI PUTERI,18/7/2022,FLAT,LEASEHOLD,580,310,180000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
349,DESA SRI PUTERI,4/7/2022,FLAT,LEASEHOLD,829,362,300000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
350,DESA SRI PUTERI,10/6/2022,FLAT,LEASEHOLD,829,280,232000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
351,DESA SRI PUTERI,3/6/2022,FLAT,LEASEHOLD,603,174,105000,1,kuala-lumpur,desa-petaling,3.0841851,101.7035521
352,ENDAH VILLA,5/5/2023,CONDOMINIUM,LEASEHOLD,1130,335,378000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
353,ENDAH VILLA,10/4/2023,CONDOMINIUM,LEASEHOLD,1130,301,340000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
354,ENDAH VILLA,28/2/2023,CONDOMINIUM,LEASEHOLD,1130,324,366000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
355,ENDAH VILLA,13/2/2023,CONDOMINIUM,LEASEHOLD,1130,290,328000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
356,ENDAH VILLA,19/1/2023,CONDOMINIUM,LEASEHOLD,1130,301,340000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
357,ENDAH VILLA,12/1/2023,CONDOMINIUM,LEASEHOLD,1130,381,430000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
358,ENDAH VILLA,14/12/2022,CONDOMINIUM,LEASEHOLD,1130,292,330000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
359,ENDAH VILLA,10/11/2022,CONDOMINIUM,LEASEHOLD,1130,354,400000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
360,ENDAH VILLA,14/10/2022,CONDOMINIUM,LEASEHOLD,1130,327,370000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
361,ENDAH VILLA,26/9/2022,CONDOMINIUM,LEASEHOLD,1130,106,120000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
362,ENDAH VILLA,8/9/2022,CONDOMINIUM,LEASEHOLD,1130,398,450000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
363,ENDAH VILLA,29/8/2022,CONDOMINIUM,LEASEHOLD,1130,336,380000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
364,ENDAH VILLA,29/7/2022,CONDOMINIUM,LEASEHOLD,1130,327,370000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
365,ENDAH VILLA,28/7/2022,CONDOMINIUM,LEASEHOLD,1130,381,430000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
366,ENDAH VILLA,19/7/2022,CONDOMINIUM,LEASEHOLD,1130,336,380000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
367,ENDAH VILLA,1/7/2022,CONDOMINIUM,LEASEHOLD,1129,292,330000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
368,ENDAH VILLA,23/6/2022,CONDOMINIUM,LEASEHOLD,1130,310,350000,1,kuala-lumpur,sri-petaling,3.061546,101.6870867
